  0.600000000000E+00  0.124715510031E+00  0.485635492341E-03  0.388508393873E+00  0.485635488024E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.123352837936E+00  0.123352837936E+00  0.272534419022E-02  0.127528569381E+00  0.122252413061E+00  0.127561429237E+00  0.122252413061E+00  0.127531006397E+00  0.127561429237E+00  0.572114904757E-02  0.572114904757E-02  0.108872292771E-01
  0.640000000000E+00  0.124696035912E+00  0.488100300479E-03  0.390480240383E+00  0.488100296148E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.123151698702E+00  0.123151698702E+00  0.308867441904E-02  0.127897425660E+00  0.121944038873E+00  0.127941477908E+00  0.121944038873E+00  0.127900045876E+00  0.127941477908E+00  0.652746226319E-02  0.652746226319E-02  0.123370511410E-01
  0.680000000000E+00  0.124676459599E+00  0.490745663133E-03  0.392596530507E+00  0.490745658787E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.122940272079E+00  0.122940272079E+00  0.347237503898E-02  0.128291255772E+00  0.121629433958E+00  0.128349557296E+00  0.121629433958E+00  0.128294062719E+00  0.128349557296E+00  0.739093404110E-02  0.739093404110E-02  0.138678919342E-01
  0.720000000000E+00  0.124656773809E+00  0.493574718980E-03  0.394859775184E+00  0.493574714620E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.122718816252E+00  0.122718816252E+00  0.387591511248E-02  0.128709975561E+00  0.121310633659E+00  0.128786233852E+00  0.121310633659E+00  0.128712972813E+00  0.128786233852E+00  0.831261258677E-02  0.831261258677E-02  0.154776417979E-01
  0.760000000000E+00  0.124636971127E+00  0.496590770905E-03  0.397272616724E+00  0.496590766534E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.122487600439E+00  0.122487600439E+00  0.429874137695E-02  0.129153469523E+00  0.120989722342E+00  0.129252146058E+00  0.120989722342E+00  0.129156660657E+00  0.129252146058E+00  0.929362516010E-02  0.929362516010E-02  0.171641161488E-01
  0.800000000000E+00  0.124617044007E+00  0.499797282033E-03  0.399837825626E+00  0.499797277652E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.122246904313E+00  0.122246904313E+00  0.474027938734E-02  0.129621586462E+00  0.120668825220E+00  0.129748010683E+00  0.120668825220E+00  0.129624975013E+00  0.129748010683E+00  0.103351782422E-01  0.103351782422E-01  0.189250614873E-01
  0.840000000000E+00  0.124596984756E+00  0.503197872013E-03  0.402558297610E+00  0.503197867625E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.121997017426E+00  0.121997017426E+00  0.519993466026E-02  0.130114135254E+00  0.120350100618E+00  0.130274629337E+00  0.120350100618E+00  0.130117724666E+00  0.130274629337E+00  0.114385571268E-01  0.114385571268E-01  0.207581611377E-01
  0.880000000000E+00  0.124576785538E+00  0.506796313597E-03  0.405437050878E+00  0.506796309208E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.121738238630E+00  0.121738238630E+00  0.567709381589E-02  0.130630880801E+00  0.120035732689E+00  0.130832895288E+00  0.120035732689E+00  0.130634674372E+00  0.130832895288E+00  0.126051248448E-01  0.126051248448E-01  0.226610409394E-01
  0.920000000000E+00  0.124556438360E+00  0.510596529505E-03  0.408477223604E+00  0.510596525121E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.121470875502E+00  0.121470875502E+00  0.617112571560E-02  0.131171540289E+00  0.119727924614E+00  0.131423800492E+00  0.119727924614E+00  0.131175541118E+00  0.131423800492E+00  0.138363203321E-01  0.138363203321E-01  0.246312749266E-01
  0.960000000000E+00  0.124535935070E+00  0.514602589589E-03  0.411682071671E+00  0.514602585219E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.121195243773E+00  0.121195243773E+00  0.668138259401E-02  0.131735779845E+00  0.119428892286E+00  0.132048442809E+00  0.119428892286E+00  0.131739990765E+00  0.132048442809E+00  0.151336557499E-01  0.151336557499E-01  0.266663910428E-01
  0.100000000000E+01  0.124515267351E+00  0.518818708284E-03  0.415054966627E+00  0.518818703942E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.120911666759E+00  0.120911666759E+00  0.720720118556E-02  0.132323211696E+00  0.119140858476E+00  0.132708033347E+00  0.119140858476E+00  0.132327635212E+00  0.132708033347E+00  0.164987128728E-01  0.164987128728E-01  0.287638769545E-01
  0.104000000000E+01  0.124494426714E+00  0.523249242336E-03  0.418599393869E+00  0.523249238039E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.120620474790E+00  0.120620474790E+00  0.774790384703E-02  0.132933391936E+00  0.118866047466E+00  0.133403903876E+00  0.118866047466E+00  0.132938030156E+00  0.133403903876E+00  0.179331384634E-01  0.179331384634E-01  0.309211860339E-01
  0.108000000000E+01  0.124473404492E+00  0.527898688774E-03  0.422318951019E+00  0.527898684545E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.120322004653E+00  0.120322004653E+00  0.830279967854E-02  0.133565818999E+00  0.118606680124E+00  0.134137514253E+00  0.118606680124E+00  0.133570673565E+00  0.134137514253E+00  0.194386385630E-01  0.194386385630E-01  0.331357435947E-01
  0.112000000000E+01  0.124452191837E+00  0.532771683106E-03  0.426217346485E+00  0.532771678977E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.120016599014E+00  0.120016599014E+00  0.887118564659E-02  0.134219932932E+00  0.118364969397E+00  0.134910459782E+00  0.118364969397E+00  0.134225004945E+00  0.134910459782E+00  0.210169716354E-01  0.210169716354E-01  0.354049534644E-01
  0.116000000000E+01  0.124430779712E+00  0.537872997694E-03  0.430298398155E+00  0.537872993709E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.119704605855E+00  0.119704605855E+00  0.945234771410E-02  0.134895115547E+00  0.118143116187E+00  0.135724478438E+00  0.118143116187E+00  0.134900405496E+00  0.135724478438E+00  0.226699405182E-01  0.226699405182E-01  0.377262049811E-01
  0.120000000000E+01  0.124409158887E+00  0.543207540265E-03  0.434566032212E+00  0.543207536483E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.119386377895E+00  0.119386377895E+00  0.100455619829E-01  0.135590691534E+00  0.117943305559E+00  0.136581457876E+00  0.117943305559E+00  0.135596199223E+00  0.136581457876E+00  0.243993831491E-01  0.243993831491E-01  0.400968804999E-01
  0.124000000000E+01  0.124387319931E+00  0.548780352510E-03  0.439024282008E+00  0.548780349010E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.119062272004E+00  0.119062272004E+00  0.106500958554E-01  0.136305930583E+00  0.117767703251E+00  0.137483442134E+00  0.117767703251E+00  0.136311655063E+00  0.137483442134E+00  0.262071620572E-01  0.262071620572E-01  0.425143634857E-01
  0.128000000000E+01  0.124365253212E+00  0.554596608718E-03  0.443677286975E+00  0.554596605610E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.118732648601E+00  0.118732648601E+00  0.112652092215E-01  0.137040050574E+00  0.117618452440E+00  0.138432637955E+00  0.117618452440E+00  0.137045990075E+00  0.138432637955E+00  0.280951526277E-01  0.280951526277E-01  0.449760472567E-01
  0.132000000000E+01  0.124342948885E+00  0.560661614388E-03  0.448529291510E+00  0.560661611822E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.118397871045E+00  0.118397871045E+00  0.118901556797E-01  0.137792221844E+00  0.117497670697E+00  0.139431420644E+00  0.117497670697E+00  0.137798373715E+00  0.139431420644E+00  0.300652301757E-01  0.300652301757E-01  0.474793444270E-01
  0.136000000000E+01  0.124320396892E+00  0.566980804761E-03  0.453584643809E+00  0.566980802944E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.118058304994E+00  0.118058304994E+00  0.125241837970E-01  0.138561572555E+00  0.117407447122E+00  0.140482339381E+00  0.117407447122E+00  0.138567933211E+00  0.140482339381E+00  0.321192558861E-01  0.321192558861E-01  0.500216970746E-01
  0.140000000000E+01  0.124297586956E+00  0.573559743218E-03  0.458847794574E+00  0.573559742434E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.117714317747E+00  0.117714317747E+00  0.131665384174E-01  0.139347195130E+00  0.117349839570E+00  0.141588121909E+00  0.117349839570E+00  0.139353760010E+00  0.141588121909E+00  0.342590617078E-01  0.342590617078E-01  0.526005876350E-01
  0.144000000000E+01  0.124274508573E+00  0.580404119476E-03  0.464323295581E+00  0.580404120120E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.117366277561E+00  0.117366277561E+00  0.138164620232E-01  0.140148153742E+00  0.117326871955E+00  0.142751678561E+00  0.117326871955E+00  0.140154917272E+00  0.142751678561E+00  0.364864343106E-01  0.364864343106E-01  0.552135504938E-01
  0.148000000000E+01  0.124251151008E+00  0.587519747542E-03  0.470015798034E+00  0.587519750164E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.117014552931E+00  0.117014552931E+00  0.144731961554E-01  0.140963492773E+00  0.117340531576E+00  0.143976105544E+00  0.117340531576E+00  0.140970448351E+00  0.143976105544E+00  0.388030982422E-01  0.388030982422E-01  0.578581842192E-01
  0.152000000000E+01  0.124227503295E+00  0.594912563357E-03  0.475930050686E+00  0.594912568726E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.116659511846E+00  0.116659511846E+00  0.151359828978E-01  0.141792246188E+00  0.117392766424E+00  0.145264687466E+00  0.117392766424E+00  0.141799386174E+00  0.145264687466E+00  0.412106984416E-01  0.412106984416E-01  0.605321643475E-01
  0.156000000000E+01  0.124203554225E+00  0.602588622092E-03  0.482070897673E+00  0.602588631286E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.116301521011E+00  0.116301521011E+00  0.158040664278E-01  0.142633447707E+00  0.117485482429E+00  0.146620899088E+00  0.117485482429E+00  0.142640763435E+00  0.146620899088E+00  0.437107822849E-01  0.437107822849E-01  0.632332566023E-01
  0.160000000000E+01  0.124179292345E+00  0.610554095046E-03  0.488443276037E+00  0.610554109588E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.115940945028E+00  0.115940945028E+00  0.164766946339E-01  0.143486141666E+00  0.117620540630E+00  0.148048406284E+00  0.117620540630E+00  0.143493623473E+00  0.148048406284E+00  0.463047813495E-01  0.463047813495E-01  0.659593304073E-01
  0.164000000000E+01  0.124154705952E+00  0.618815266119E-03  0.495052212895E+00  0.618815288161E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.115578145551E+00  0.115578145551E+00  0.171531208021E-01  0.144349394445E+00  0.117799754212E+00  0.149551066248E+00  0.117799754212E+00  0.144357031712E+00  0.149551066248E+00  0.489939930918E-01  0.489939930918E-01  0.687083725278E-01
  0.168000000000E+01  0.124129783092E+00  0.627378527814E-03  0.501902822251E+00  0.627378560410E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.115213480409E+00  0.115213480409E+00  0.178326053660E-01  0.145222306313E+00  0.118024885400E+00  0.151132926967E+00  0.118024885400E+00  0.145230087529E+00  0.151132926967E+00  0.517795626292E-01  0.517795626292E-01  0.714785006687E-01
  0.172000000000E+01  0.124104511551E+00  0.636250376761E-03  0.509000301408E+00  0.636250424255E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.114847302692E+00  0.114847302692E+00  0.185144177185E-01  0.146104023561E+00  0.118297642181E+00  0.152798226014E+00  0.118297642181E+00  0.146111936398E+00  0.152798226014E+00  0.546624648088E-01  0.546624648088E-01  0.742679768511E-01
  0.176000000000E+01  0.124078878854E+00  0.645437408743E-03  0.516349926993E+00  0.645437477322E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.114479959815E+00  0.114479959815E+00  0.191978380779E-01  0.146993750785E+00  0.118619674836E+00  0.154551388740E+00  0.118619674836E+00  0.147001782193E+00  0.154551388740E+00  0.576434867284E-01  0.576434867284E-01  0.770752204007E-01
  0.180000000000E+01  0.124052872260E+00  0.654946313213E-03  0.523957050568E+00  0.654946411701E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.114111792559E+00  0.114111792559E+00  0.198821594015E-01  0.147890763190E+00  0.118992572267E+00  0.156397025911E+00  0.118992572267E+00  0.147898899503E+00  0.156397025911E+00  0.607232108466E-01  0.607232108466E-01  0.798988203978E-01
  0.184000000000E+01  0.124026478758E+00  0.664783867333E-03  0.531827093862E+00  0.664784008298E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.113743134090E+00  0.113743134090E+00  0.205666893361E-01  0.148794418806E+00  0.119417858110E+00  0.158339930891E+00  0.119417858110E+00  0.148802645865E+00  0.158339930891E+00  0.639019987892E-01  0.639019987892E-01  0.827375474771E-01
  0.188000000000E+01  0.123999685064E+00  0.674956929530E-03  0.539965543617E+00  0.674957130846E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.113374308966E+00  0.113374308966E+00  0.212507521956E-01  0.149704170544E+00  0.119896986632E+00  0.160385076433E+00  0.119896986632E+00  0.149712473823E+00  0.160385076433E+00  0.671799759206E-01  0.671799759206E-01  0.855903649030E-01
  0.192000000000E+01  0.123972477619E+00  0.685472432638E-03  0.548377946100E+00  0.685472719640E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.113005632142E+00  0.113005632142E+00  0.219336909540E-01  0.150619578004E+00  0.120431338416E+00  0.162537611153E+00  0.120431338416E+00  0.150627942746E+00  0.162537611153E+00  0.705570167068E-01  0.705570167068E-01  0.884564389073E-01
  0.196000000000E+01  0.123944842585E+00  0.696337376687E-03  0.557069901333E+00  0.696337785111E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.112637407965E+00  0.112637407965E+00  0.226148692407E-01  0.151540319044E+00  0.121022215849E+00  0.164802855742E+00  0.121022215849E+00  0.151548730402E+00  0.164802855742E+00  0.740327308599E-01  0.740327308599E-01  0.913351483352E-01
  0.200000000000E+01  0.123916765841E+00  0.707558821443E-03  0.566047057128E+00  0.707559401383E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.112269929178E+00  0.112269929178E+00  0.232936733252E-01  0.152466201094E+00  0.121670838434E+00  0.167186298947E+00  0.121670838434E+00  0.152474644270E+00  0.167186298947E+00  0.776064502191E-01  0.776064502191E-01  0.942260937180E-01
  0.204000000000E+01  0.123888232982E+00  0.719143878863E-03  0.575315103050E+00  0.719144700004E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.111903475943E+00  0.111903475943E+00  0.239695140792E-01  0.153397172277E+00  0.122378337966E+00  0.169693593360E+00  0.122378337966E+00  0.153405632663E+00  0.169693593360E+00  0.812772162932E-01  0.812772162932E-01  0.971291059621E-01
  0.208000000000E+01  0.123859229318E+00  0.731099705686E-03  0.584879764488E+00  0.731100864102E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.111538314867E+00  0.111538314867E+00  0.246418289021E-01  0.154333332419E+00  0.123145753618E+00  0.172330550985E+00  0.123145753618E+00  0.154341795727E+00  0.172330550985E+00  0.850437683839E-01  0.850437683839E-01  0.100044254917E+00
  0.212000000000E+01  0.123829739870E+00  0.743433496452E-03  0.594746797071E+00  0.743435123273E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.111174698071E+00  0.111174698071E+00  0.253100835976E-01  0.155274944058E+00  0.123974027007E+00  0.175103138573E+00  0.123974027007E+00  0.155283396447E+00  0.175103138573E+00  0.889045322065E-01  0.889045322065E-01  0.102971858155E+00
  0.216000000000E+01  0.123799749368E+00  0.756152477366E-03  0.604921981760E+00  0.756154749601E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.110812862273E+00  0.110812862273E+00  0.259737741898E-01  0.156222443614E+00  0.124863997318E+00  0.178017472675E+00  0.124863997318E+00  0.156230871808E+00  0.178017472675E+00  0.928576089518E-01  0.928576089518E-01  0.105912490342E+00
  0.220000000000E+01  0.123769242253E+00  0.769263901521E-03  0.615411121023E+00  0.769267055299E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.110453027919E+00  0.110453027919E+00  0.266324286666E-01  0.157176452886E+00  0.125816396583E+00  0.181079814348E+00  0.125816396583E+00  0.157184844277E+00  0.181079814348E+00  0.969007647781E-01  0.969007647781E-01  0.108866993658E+00
  0.224000000000E+01  0.123738202668E+00  0.782775046145E-03  0.626220036638E+00  0.782779392559E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.110095398349E+00  0.110095398349E+00  0.272856086389E-01  0.158137791068E+00  0.126831845243E+00  0.184296563452E+00  0.126831845243E+00  0.158146133804E+00  0.184296563452E+00  0.101031420789E+00  0.101031420789E+00  0.111836489713E+00
  0.228000000000E+01  0.123706614467E+00  0.796693212697E-03  0.637354569763E+00  0.796699156327E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.109740159014E+00  0.109740159014E+00  0.279329109053E-01  0.159107487485E+00  0.127910848100E+00  0.187674252478E+00  0.127910848100E+00  0.159115770550E+00  0.187674252478E+00  0.105246643639E+00  0.105246643639E+00  0.114822393450E+00
  0.232000000000E+01  0.123674461202E+00  0.811025730791E-03  0.648820584077E+00  0.811033790851E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.109387476748E+00  0.109387476748E+00  0.285739689092E-01  0.160086795243E+00  0.129053790827E+00  0.191219539880E+00  0.129053790827E+00  0.160095008517E+00  0.191219539880E+00  0.109543137013E+00  0.109543137013E+00  0.117826429512E+00
  0.236000000000E+01  0.123641726130E+00  0.825779967120E-03  0.660623972919E+00  0.825790800981E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.109037499091E+00  0.109037499091E+00  0.292084540776E-01  0.161077205987E+00  0.130260937172E+00  0.194939202913E+00  0.130260937172E+00  0.161085340290E+00  0.194939202913E+00  0.113917234336E+00  0.113917234336E+00  0.120850651496E+00
  0.240000000000E+01  0.123608392204E+00  0.840963340707E-03  0.672770671488E+00  0.840977769367E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.108690353690E+00  0.108690353690E+00  0.298360770278E-01  0.162080465908E+00  0.131532427040E+00  0.198840130078E+00  0.131532427040E+00  0.162088513035E+00  0.198840130078E+00  0.118364893207E+00  0.118364893207E+00  0.123897464462E+00
  0.244000000000E+01  0.123574442071E+00  0.856583346026E-03  0.685266675338E+00  0.856602380827E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.108346147758E+00  0.108346147758E+00  0.304565886263E-01  0.163098593147E+00  0.132868275613E+00  0.202929313327E+00  0.132868275613E+00  0.163106545882E+00  0.202929313327E+00  0.122881692132E+00  0.122881692132E+00  0.126969650984E+00
  0.248000000000E+01  0.123539858072E+00  0.872647585647E-03  0.698118066489E+00  0.872672455361E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.108004967629E+00  0.108004967629E+00  0.310697808847E-01  0.164133896648E+00  0.134268373713E+00  0.207213840361E+00  0.134268373713E+00  0.164141748770E+00  0.207213840361E+00  0.127462830284E+00  0.127462830284E+00  0.130070400872E+00
  0.252000000000E+01  0.123504622227E+00  0.889163814259E-03  0.711331048650E+00  0.889195991399E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.107666878392E+00  0.107666878392E+00  0.316754876699E-01  0.165188996484E+00  0.135732489592E+00  0.211700887469E+00  0.135732489592E+00  0.165196742756E+00  0.211700887469E+00  0.132103131066E+00  0.132103131066E+00  0.133203344564E+00
  0.256000000000E+01  0.123468716234E+00  0.906139996041E-03  0.724911993109E+00  0.906181221066E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.107331923630E+00  0.107331923630E+00  0.322735852089E-01  0.166266845604E+00  0.137260272380E+00  0.216397713567E+00  0.137260272380E+00  0.166274481756E+00  0.216397713567E+00  0.136797050351E+00  0.136797050351E+00  0.136372589985E+00
  0.260000000000E+01  0.123432121457E+00  0.923584377468E-03  0.738867496980E+00  0.923636679404E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.107000125278E+00  0.107000125278E+00  0.328639923590E-01  0.167370752878E+00  0.138851257419E+00  0.221311656327E+00  0.138851257419E+00  0.167378275576E+00  0.221311656327E+00  0.141538690277E+00  0.141538690277E+00  0.139582762453E+00
  0.264000000000E+01  0.123394818909E+00  0.941505577758E-03  0.753204455554E+00  0.941571289659E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.106671483601E+00  0.106671483601E+00  0.334466706163E-01  0.168504407225E+00  0.140504873756E+00  0.226450131495E+00  0.140504873756E+00  0.168511814037E+00  0.226450131495E+00  0.146321819498E+00  0.146321819498E+00  0.142839047000E+00
  0.268000000000E+01  0.123356789238E+00  0.959912699230E-03  0.767930150585E+00  0.959994466890E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.106345977324E+00  0.106345977324E+00  0.340216238284E-01  0.169671902578E+00  0.142220454082E+00  0.231820636813E+00  0.142220454082E+00  0.169679191928E+00  0.231820636813E+00  0.151139900739E+00  0.151139900739E+00  0.146147232195E+00
  0.272000000000E+01  0.123318012702E+00  0.978815459959E-03  0.783052356415E+00  0.978916242386E-03  0.232610000000E+03  0.000000000000E+00  0.000000000000E+00  0.106023563913E+00  0.106023563913E+00  0.345888975773E-01  0.170877763350E+00  0.143997247474E+00  0.237430762203E+00  0.143997247474E+00  0.170884934475E+00  0.237430762203E+00  0.155986126417E+00  0.155986126417E+00  0.149513754370E+00
